ITEM_ID,TITLE
869653,经济学与博弈理论
823584,财务管理
1437256,计量经济学
1155981,博弈论与经济学.第2版
823581,财务管理
1274722,Excel 2010从入门到精通
880033,气相沉积应用技术
1494694,金属固态相变教程
286497,金属学
1470854,经济学:微观部分
1390937,图解TCP/IP
829575,高等无机化学
1143155,热工过程自动调节.第2版
1030881,锅炉原理
1059452,热力发电厂.第3版
1192342,热工测量及仪表.第3版
1274233,最新Dreamweaver中文版网页设计高级教程.第2版
1435859,HTML CSS JavaScript网页制作从入门到精通.第3版
1273941,ASP.NET 4.0与Dreamweaver CS6经典网站开发从入门到精通
1249517,新手学Dreamweaver CS6+Flash CS6+Photoshop CS6网页设计:实例版
1213087,数据管理与模型分析:STATA软件应用
1324654,全球价值链视角下的中国产业发展
1442900,价值链视阈下中国制造业国际竞争力提升路径研究
1249498,中国制造企业创新与转型研究
1361133,中国制造业效率的测度及时空演化研究
1573697,中国制造业全球价值链重构与地位提升研究:制度经济理论创新与应用
1013249,社会科学研究的基本规则
1296567,社会科学研究的基本规则
1482348,Photoshop CC/Flash CC/Dreamweaver CC中文版网页设计从入门到精通
1400404,Dreamweaver CC+ASP动态网站开发从入门到精通.第3版
1400405,Dreamweaver CC+ASP动态网站开发从入门到精通.第3版
1379952,ANSYS土木工程实例详解
1186815,金融风险管理师考试手册
1505919,金融风险管理实务
907763,高等数学证明题500例解析
551232,高等数学证明300例分析
1284643,高等数学证明题解题方法与技巧
E090611,Never let me go / 1st American ed.
1246535,半导体制造技术导论
1594433,Access 2016从入门到精通.第2版
1525973,橡胶构件的疲劳、应力和应变:设计工程师指南
1246478,OptiStruct & HyperStudy理论基础与工程应用
1315676,ANSYS/LS-DYNA工程结构抗震、抗撞击与抗连续倒塌分析
F261181,论美国的民主.上卷
894724,"五月花号:关于勇气、社群和战争的故事:a story of courage, community and war"
1005090,罗杰疑案
1217603,废弃电器电子产品回收处理研究与实践
1273469,废弃电子产品资源化的预测与评价
1604256,欧·亨利短篇小说精选
1531045,盾构掘进对邻近建筑物影响及控制技术
1191221,盾构机土仓压力控制技术
1131672,隧道盾构掘进土力学
1512183,土压平衡盾构施工风险管控与案例分析
1505277,岩土工程勘察.第2版
935647,岩土工程师实用手册
1599215,上海文化发展系列蓝皮书
1562030,中国新市民公共文化服务体系研究
1218752,电动汽车结构与原理
1445295,汽车电气设备.第3版
1546828,经济学的著名寓言:市场失灵的神话:myths of market failures
1597507,美国陷阱
1593535,坏血:一个硅谷巨头的秘密与谎言:secrets and lies in a Silicon Valley startup
642296,高等数学习题集
1322892,ANSYS 14.5与HyperMesh 12.0联合仿真有限元分析.第2版
1457691,乌合之众? 大众非理性行为的经济学逻辑
1363879,异乡人
1255406,亲爱的安德烈
1489458,CUDA C编程权威指南
1565352,Python基础教程.第3版
1368397,Python程序设计
1468207,代码整洁之道:程序员的职业素养:a code of conduct for professional programmers.第2版
1128257,改性聚丙烯新材料.第2版
1423396,聚乙烯、聚丙烯成型技术问答
1186989,聚丙烯和聚丁烯树脂及其应用
1188899,塑料品种与性能手册.第2版
1185207,塑料品种与选用
1594410,实用工程塑料手册.第2版
1071364,塑料材料
1509996,塑料配方与制备手册.第3版
280310,减振器
F280297,聚丙烯树脂的加工与应用.第2版
1486698,Python爬虫开发与项目实战
1050781,张居正大传
1417628,政府预算管理.第2版
1597564,深入理解Python特性
1365244,Java程序设计教程与上机实验
1179803,Java Web开发教程
1576825,Spring Boot 2+Thymeleaf企业应用实战
1598619,Spring+Spring MVC+MyBatis从零开始学
1530595,JavaScript前端开发案例教程
1604235,SOLIDWORKS API二次开发实例详解:微视频版
1525265,Photoshop摄影后期从入门到精通
1582354,AutoCAD 2019中文版实战从入门到精通
1582287,UG NX 12.0中文版实战从入门到精通
1579372,中文版Illustrator矢量图形设计与制作全视频实战228例
1242326,中国人的焦虑从哪里来
1255407,亲爱的安德烈
1495001,理想国
1528743,思维简史:从丛林到宇宙:the human journey from living in trees to understanding the cosmos
1259978,动力吸振器及其应用
1106224,魔鬼搭讪学:这样追女孩真的很容易
777205,Visual C++串口通信技术与工程实践.第2版
1180248,面向对象程序设计:C++语言描述
1032969,电生理学方法与仪器入门
1554855,半导体物理与器件.第2版
1218041,运筹学
994224,运筹学.2版
1234414,运筹学教程.第4版
1372657,杨绛译堂吉诃德
1372658,杨绛译堂吉诃德
749814,伊藤博文传
487358,系统方法
1077898,系统工程
671579,复杂性科学探索:论文集
1046255,大学英语6级阅读长难句精析
1301299,14天！完美攻克四六级新题型之汉译英
949202,复杂系统广义智能评价方法与应用
1371233,系统建模与仿真
1512128,室内空间布局与尺度设计
1165887,室内色彩规划
1256511,人体工程学与室内设计.第2版
799618,尤利西斯.上
901722,查拉图斯特拉如是说.(一)
1144133,乌合之众:大众心理研究:a study of the popular mind
1374944,中外城市桥梁
1483002,城市桥梁美学创作
1469111,创意瑞典
1153091,大家都有病
1571952,中美贸易摩擦:怎么看 怎么办
1593591,英语语法高手之路
1569284,中国古代物质文化
662757,罪与罚
1569273,情人
1376466,歌剧魅影
1594269,大败局.Ⅱ.II
1594207,大败局.Ⅰ.I
1363183,单恋
1214481,市场营销学
1063631,墨菲心想事成法则
871486,英美报刊时文精选.高级篇
1019703,30篇文章贯通考研词汇.第4版
735742,迪尔凯姆社会学:文化研究
796516,社会网络分析导论
806412,跨文化传播
1587830,人工智能+:AI与IA如何重塑未来:how AI and IA are reshaping the future
1125498,人工智能导论
1568575,人工智能原理及其应用.第4版
932023,DSP技术的发展与应用.第2版
1446618,惯性MEMS器件原理与实践
1603448,"深度学习理论与实战,基础篇"
1566259,高等代数 (第五版) 同步辅导及习题全解
880300,人工智能与专家系统导论
1308796,打工女孩:从乡村到城市的变动中国:from village to city in a changing China
1410404,跟任何人都聊得来:最受世界500强企业欢迎的沟通课
1088710,机器学习及其应用2009
1545947,区块链供应链金融
1496688,区块链核心算法解析
1586284,区块链技术原理及应用
1552964,区块链+赋能数字经济
1589370,区块链+人工智能:下一个改变世界的经济新模式
1583892,区块链技术及应用
1545946,区块链供应链金融
1579955,中国媒体融合发展报告
1492729,群体智能优化算法及其应用
1418883,先进多目标粒子群优化理论及其应用
1076593,模式识别中的核方法及其应用
1530316,MATLAB R2016a智能算法分析与实现30例
1379571,实用数据分析与MATLAB软件
1042070,中外设计简史
1403961,17个分身
1597124,沟通的艺术
1055550,杀死一只反舌鸟
1551776,现代机器人学基础与控制研究
1601359,机器人技术基础
1565687,窄门
1408418,复变函数与积分变换.第2版
654567,数学分析习题集题解.(二)
654543,数学分析习题集题解.(一)
654605,数学分析习题集题解.(四)
654627,数学分析习题集题解.(五)
654585,数学分析习题集题解.(三)
657399,吉米多维奇数学分析习题集题解.(六).2版
1068943,Ansoft 12在工程电磁场中的应用
1602023,猫国物语
1602880,子猫絮语
858833,书读完了
1441049,柴犬大叔
1488935,方向
1208675,中国古代服饰研究
1163144,制冷压缩机.第2版
717580,空调制冷设备维修问答
1133852,制冷原理及设备.第3版
1188975,MATLAB应用大全
1286912,MATLAB基础与实例教程
1151111,MATLAB函数速查手册
737911,大学英语四级用词纠错
730297,历届大学英语四、六级真题词汇考点归纳.详解.精练
1185496,聚偏氯乙烯包装材料
955711,纸包装容器结构设计及应用实例
1362749,呼兰河传
876366,Access项目开发实用案例
1299430,Access 2010数据库应用与实践
1330862,Access 2010数据库应用教程
1000043,ASP+Access动态网站案例开发
1425760,钟表馆事件.第2版
1005049,悲剧的诞生
1604243,看，这是哲学:the unbearable heaviness of philosophy made lighter
1328649,我是如何一步步毁掉我的生活的
1580095,移动群智感知网络
1108104,矩阵分析与计算
1270482,概率论与数理统计.第2版
1327675,跟法国女人学雅致
1295671,层次分析法及其应用案例
1541091,从零开始学采购:供应商管理与采购过程控制
1221906,采购部
E091943,Opportunities and challenges : sustainability of China-EU relations in a changing world /
924913,C++语言基础教程题解与上机指导.第2版
1064520,读故事 记单词.大学英语四级词汇.最新版
616944,全国大学英语六级考试应试教程
1593224,常微分方程典型应用案例及理论分析
1592043,常微分方程.第2版
1569278,假面饭店.第2版
1430955,假面前夜
1580195,银河帝国:基地七部曲
362529,电磁铁与自动电磁元件
908525,中国货代百强案例
1241533,国际货物运输.第3版
1327085,国际货运代理.第4版
1516570,企业文化案例
1307645,企业文化管理
1498989,企业文化研究
638243,管理实践
858802,卓有成效管理者的实践
1335171,德鲁克的十七堂管理课:全世界最伟大管理导师的失传教诲:the lost lessons of the world's greatest mana...
638257,管理咨询专业指南.第三(修订)版
1592762,从逻辑思路到实战应用，轻松掌握Excel
1474998,信息光学教程.第2版
1547894,长日将尽
1586263,市场营销学.第6版
1106477,价值起源.第2版
E080233,Electronic commerce = 电子商务 / 7th annual ed.
E082642,Introduction to e-commerce = 电子商务概论 /
874910,电子商务概论
1279509,电子商务概论.第2版
1229907,电子商务概论.第3版
1342880,电子商务概论
1600373,批判与解构:“孟菲斯”设计思想研究
1574181,以创意的名义：一位设计学院院长的分享
1332482,数值分析
984840,千年文化
1398560,躲不过的尘障:朱光潜谈美与人生
1300986,Ubuntu Linux从入门到精通
779679,图论及其应用
1500774,Vim实用技巧:edit text at the speed of thought
1269599,机械振动基础
669524,TOEFL听力习语必备
1153410,我为演讲狂:我的未来我做主:中英文对照
1118239,谁更了解中国？
848337,挑战四级710分.综合测试
848343,挑战四级710分.写作和翻译
793015,高等代数习题全解.第3版
1419420,黄渤说话有道
1345658,现代仪器分析技术及应用.第2版
1171234,分析化学.第7版
809610,仪器分析
1325419,堂吉诃德
1448972,水经注
1603171,法定幸福
1525133,增材制造技术原理及应用
1262825,应用泛函分析.第3版
842168,数学物理方程.第2版
1138896,物理化学学习指导与题解
1138899,物理化学学习指导与题解
1446387,深度学习导论及案例分析
1557210,深度学习:卷积神经网络从入门到精通:mastering convolutional neural networks from beginner
1601444,深度学习:卷积神经网络算法原理与应用
1315316,无人驾驶车辆模型预测控制
1233184,机器视觉技术在安全辅助驾驶中的应用
1323142,无人驾驶汽车概论
1152036,汽车智能化技术原理
1326316,市场营销学
1528966,市场营销学.第3版
1353852,市场营销策划
1166661,西门子S7-200 PLC工程应用设计
1466584,图像处理中的数学修炼
977767,计算机视觉中的数学方法
1557918,利用Python进行数据分析
1571783,从零开始学Python数据分析与挖掘
1238028,垂直轴风力机原理与设计
1238027,垂直轴风力机原理与设计
1299711,混凝土结构原理与设计.第2版
1440236,价值链高端化与地方产业升级
1442901,价值链视阈下中国制造业国际竞争力提升路径研究
955202,数学物理方程学习指导与习题解答
844398,语用学:现象与分析
1093235,德语论文写作
1123333,话语与翻译
916495,电光幻影
1021186,意绵绵
1318559,运筹学.第3版
887743,ANSYS 10.0有限元分析自学手册
1506151,ANSYS 18.0有限元分析学习宝典
1437778,如何阅读:一个已被证实的低投入高回报的学习方法
1434479,羽毛球全攻略:技术、战术与训练:名将点评全彩图解版
1084192,厚黑学
1520887,信息安全技术
1531801,Python编程基础
1594499,Python程序设计
1061756,我和LabVIEW:一个NI工程师的十年编程经验
1579560,精通LabVIEW信号处理.第2版
1583728,"LabVIEW虚拟仪器设计及应用:程序设计、数据采集、硬件控制与信号处理:programming, data acquisition, h..."
1574488,ANSYS 19.0有限元分析从入门到精通.第4版
554201,FORTRAN语言:FORTRAN77结构化程序设计
355221,FORTRAN语言
664022,C程序设计(二级)教程
1039993,涡运动理论.第2版
580841,涡动力学引论.第1版
823784,湍流理论与模拟
823782,湍流理论与模拟
567232,光纤理论与技术
812757,光波导理论.第2版
879662,光纤技术
1193160,胡吃乱想
1528127,一个犹太人的上海记忆:1927-1952
1593786,五四后三十年:[1920-1949]
1293227,模拟电子技术基础
932975,ANSYS-APDL高级工程应用实例分析与二次开发
1508642,ANSYS APDL参数化有限元分析技术及其应用实例.第2版
1255810,ANSYS APDL参数化有限元分析技术及其应用实例
1346700,《新编日语》(修订本) 同步辅导与练习.第三册
1433368,沉思录
1249477,ANSYS 14.0机械与结构有限元分析从入门到精通.第2版
1216187,典型零件工艺设计
1340848,机械零部件结构设计及计算实例
1099704,物理光学
1344511,MATLAB可视化大学物理学.第2版
1214676,新月集·飞鸟集
1097452,毒舌北野武
1580300,孤独深处
1192914,红手指
1442466,雅思写作题库全攻略
1303028,雅思写作高分是这样练成的
1024790,雅思真题题源综合测试:冲刺版
1521381,雅思口语全薇机经
1383261,面试艺术
1502573,CINEMA 4D R17完全学习手册.第2版
1600386,逆商:我们该如何应对坏事件:turning obstacles into opportunities
1429680,离经叛道:不按常理出牌的人如何改变世界:how non-conformists move the world
791091,生死场
1578081,海风中失落的血色馈赠
1503190,产品设计
1450318,油画知识与鉴赏
1588430,油画入门自学教程
1480744,神经网络与深度学习
1168952,MATLAB神经网络编程
1412004,文献检索与论文写作
1588102,MATLAB图像处理:能力提高与应用案例.第2版
1273905,Selenium自动化测试指南
1573247,全程软件测试.第3版
1313371,软件测试技术教程
1074254,SQL范例完全自学手册
1529168,中文版3ds Max 2016完全实战技术手册
1417159,傅里叶光学导论
876553,傅里叶光学导论.第3版
903715,苏轼集
828717,鲁迅全集.第一卷
1529062,天生有罪:特雷弗·诺亚的变色人生:stories from a South African childhood
1599488,喜鹊谋杀案
1593913,LabVIEW虚拟仪器设计与应用.第2版
1399113,未知量
741884,人性的污秽
1595048,黑塞文集
615232,杏林有情天
600141,美国演说名篇:英汉对照
498325,巴黎圣母院:英汉对照
917186,人类最辉煌的足迹
896994,比尔·盖茨智传
1276737,这还是马云
255315,初级科学英语选读
336518,(新编)英语(进修班)
229205,李时珍
1415602,数理统计学及其应用:使用MATLAB
1491906,Git团队协作
1540228,Python并行编程手册
1551280,Python数据科学:技术详解与商业实践:technical detail and business practice
1474705,MATLAB数据分析方法.第2版
1601443,深度学习:卷积神经网络算法原理与应用
1318963,概率论与数理统计同步解析.第2版
1296039,材料相变
852082,材料科学基础
1108978,公共伦理学.第2版
1073134,公共管理伦理学.第2版
1540108,大学物理.第2版
1280611,微积分学基础学习指导
1381396,高等数学:习题解析与练习.第2版
1599978,与宇宙对话
902137,通俗天文学:和宇宙的一场对话
1047002,人类的群星闪耀时
1352974,沉思录
1133030,大学物理
1133031,大学物理
1164480,大学物理学习指导与习题详解
1184282,可再生能源
1168518,新能源技术
1370129,把黑夜点燃
1520774,软件设计与体系结构.第2版
1279853,数据库系统及应用教程:SQL Server 2008
1486034,SQL Server数据库实用案例教程
1601130,数字图像处理:OpenCV3 实现
1581967,MATLAB时间序列方法与实践
1497084,MATLAB金融算法分析实战:基于机器学习的股票量化分析
929492,金融计算教程:MATLAB金融工具箱的应用
1139136,有机化学
1323669,守望无声
1289118,英语四级词汇速成:词根+词缀记忆法.第3版
1270505,Java程序设计实用教程
1193887,UML面向对象分析与设计教程
864492,高等代数全程导学及习题全解:北京大学第三版
1102664,MATLAB教程:R2010a
1134839,惯性技术
1397015,GPS/MIMU嵌入式组合导航关键技术研究
830592,微惯性技术
1497026,组合导航滤波算法
1583740,卡尔曼滤波及其实时应用
1213787,卡尔曼滤波与组合导航原理.第2版
1374164,数理统计.第4版
1416883,英语中级口译证书考试中级口译教程.第4版
1172421,高级口译教程.第4版
1600307,环境影响评价
1595723,物理性污染控制
1357973,番石榴飘香
955712,纸包装容器结构设计及应用实例
1169671,高分子化学.第5版
1402048,雅思口语“点题成经”
1326494,六级翻译速成的秘密:3个月译出好成绩
1398089,水彩建筑绘
777857,大学英语四级考试词汇20天突破
928289,1000单词畅游英国
1142591,动画分镜头技法
1497089,Mathematica数学软件与数学实验.第3版
1081169,旅行的艺术
917681,身份的焦虑
1093056,围城.人·兽·鬼
1080838,商务英语应急口语900句
1417105,"零起点英语口语特训,老外每天都在说的高频话题集萃,高级篇"
1570624,雅思词汇终结者
1604249,菜根谭
1210830,三体
1463600,前往闪亮的旧时光
1417123,侦探俱乐部.第2版
1357854,绑架游戏
1493462,妙玉之死
1087410,日本精彩推理小说选
1374147,徽派建筑风韵
1391780,徽州传统建筑特征图说
1249804,画栋雕梁:中国古代建筑装饰赏析
1510345,木结构古建筑检测保护技术
1419312,健身运动系统训练:全彩图解版
1049988,生活的艺术
1586400,空气动力学与CFD应用
1586216,空气动力学与飞行原理
1062457,空气动力学基础
995610,物理光学.第3版
1405562,恰似你的温柔:永远的邓丽君
1558054,2023非虚构成长
989719,李小龙:生活的艺术家:artist of life
1221557,酒国
1136115,乱世佳人
1242201,马斯洛说完美人格
1590323,无声的证词
1148190,看不见的凶手
657092,影剧院空调设计
657095,体育建筑空调设计
1368205,绿色数据中心空调设计
1584743,酒店空调设计
1192964,建筑设计与自然通风
1518147,空气净化器-特性、评价与应用
1216203,暖通空调工程设计:鸿业ACS 8.2
1603125,Python 3.x基础教程
1576453,从零开始学Python数据分析
835607,计算机应用基础实验指导.2002年版
835373,计算机应用基础教程:2002年版.2002年版
1401166,微纳尺度传热
1589782,代谢增长论:技术小波和文明兴衰:technology wavelets and the rise and fall of civilizations
806277,C primer plus (第五版) 中文版
1187828,传感器技术及工程应用
1029178,Pro/Engineer Wildfire 4.0曲面设计与实践
1433861,渐开线圆柱齿轮传动智能设计及啮合仿真分析
1447624,黄帝内经素问校释
1432082,SQL Server 2008数据库管理与开发:项目式
1438844,MATLAB应用教程
829548,英国文学选读.第二版
1059612,治疗超声原理与应用
1466377,超声原理及生物医学工程应用:生物医学超声学
1257934,随机漫步的傻瓜:发现市场和人生中的隐藏机遇:the hidden rule of chance in life and in the markets.第3版
1010744,黑天鹅:如何应对不可预知的未来
1389508,习惯就好
946247,2007年中国微型小说精选
1310306,GMAT阅读精解
804875,四级阅读120篇
1399209,专四词汇词根+联想记忆法
405328,鲁迅全集
1168694,中国式商务谈判
1283837,完美沟通
773007,中国小说史略.插图本
1036515,与鲁迅相遇:北大演讲录之二
817233,鲁迅作品十五讲
1520938,神秘博士:寂静星辰飞过:the silent stars go by
1388697,天堂之火
1424558,数据包络分析:让数据自己说话
1504077,数据包络分析平衡标杆法
1083762,数据包络分析模型与方法
1061599,法理学
1146718,议程设置:大众媒介与舆论:the mass media and public opinion
1141190,品牌:新闻式传播实战
1041771,媒体品牌
1054971,大众传播动力学:数字时代的媒介:media in the digital age
861644,麦奎尔大众传播理论
1589719,焊接工程师手册.第3版
1319937,Access数据库应用教程
1555821,Access 2010数据库技术及应用.第3版
1326285,小王子
1316276,解忧杂货店
1204374,温度测控技术及应用
816098,傅里叶变换红外光谱仪
822415,温度的测量与控制
1224705,红外热成像测温原理与技术
1079025,时间频率信号的精密测量
1431354,光学测量技术——工业与生命科学领域的革新
560734,热物理激光测试技术
1017007,温度测量常用数据手册
893103,温度测量实用技术
1041406,奇妙的温度
1425622,热学
1493252,热学
1471524,非稳态燃烧室物理学
662768,堂吉诃德(上)
642297,高等数学习题集
1409613,新型塑料包装薄膜
824877,包装材料
1092623,HTML & CSS常用标签速查手册
1600096,ASP.NET应用开发实例教程
1368511,基于Web标准的网页设计与制作.第2版
1334695,祈祷落幕时
1320444,自信力:成为最好的自己:the power to take control and live the life you want
1416819,假面饭店
1538257,时生.第2版
1416314,谁杀了她
1458796,心理学与情绪控制.第3版
1525350,Java开发实战经典.第2版
1415886,龙族
609079,新概念英语:英汉对照.第一册
609266,新概念英语:英汉对照.第二册
970764,仲夏夜之梦
1464985,生命是什么:物理学家对生命的理解和思索
1599480,"光电系统设计:方法、实用技术及应用:methods, practical techniques, and applications"
1235841,干涉型光纤传感用光电子器件技术
1511070,"精神科的故事,锅男"
917042,资治通鉴.四
1028441,超声解剖彩色图谱
1482740,超声相控阵原理
1411296,医学免疫学
1363378,免疫应答导论
858560,人体机能学
809557,局部解剖学
1404669,病理学
1485828,C#程序开发教程
1569040,C#从现象到本质
500169,机械振动
1432843,碳排放约束下我国能源效率的区域差异及节能指标分解研究
1409935,国内外能源相对价格对中国出口贸易影响问题研究
1510853,中国的能源转型:环境治理约束视角
1594969,产品思维:从新手到资深产品人
1327673,创意就是这么好玩
1313505,工业产品设计手绘实例教程
1479190,艺术与设计:创意思维拓展训练
1523404,产品创意设计
1587102,产品创意设计
1425887,产品创意思维方法.第2版
1494663,旁顾左右:中国艺术版图考察笔记:1996—2016:notes on art in China:1996-2016
1474341,科技文献检索与分析
1602356,科技文献检索与利用.第2版
1303232,科技文献检索与利用
1007470,整合营销传播典例
1580107,愿人生从容:精装典藏版
1257779,弗洛伊德性学经典
1109752,拆掉思维的墙:原来我还可以这样活
1054402,梦里花落知多少
1512485,一觉睡到小时候
1366740,木心谈木心:《文学回忆录》补遗
1356635,作家创意手册
1243182,畅销书写作技巧
1593037,写作之书
1019498,富爸爸穷爸爸实践篇.修订本
1367139,C程序设计教程.第4版
855481,产业链纵向控制与经济规制
1325315,巴黎圣母院
1594845,精通计量:从原因到结果的探寻之旅
1551084,计量经济学.第3版
1314509,软件设计师考试同步辅导:考点串讲、真题详解与强化训练.第2版
1495711,新国际商务英语听说.第3版
900567,DEFOM 5.03金属成形有限元分析实例指导教程
1217990,金属工艺学
1531457,绿色经济发展机制与政策
1386523,外商投资与绿色经济发展研究
829550,汽轮机与燃气轮机原理及应用
F230565,霍乱时期的爱情
1567887,低温技术基础
1364542,包装学.第2版
1163310,包装动力学
1013759,产品的结构性能及动态优化设计
1546267,太阳能电池物理.第2版
1363863,硅太阳能电池光伏材料
1538008,电化学方法原理
1511367,MATLAB语音信号分析与合成.第2版
1252206,MATLAB神经网络设计与应用
1297829,RBF神经网络自适应控制MATLAB仿真
1593562,画意摄影图谱:让摄影走近绘画
671363,动力学系统建模
1374143,动力学:翻译版
714843,动力学基础
1196890,Matlab/Simulink动力学系统建模与仿真
1543918,机器人学基础
1111501,MATLAB函数速查手册
1282739,MATLAB完全自学手册
1246697,ANSYS 14.0有限元分析入门与提高
1458641,机械工程专业英语.第2版
1054732,图解机械制造专业英语
1056657,先进制造技术基础
1449088,茶花女
1432386,恋物物语
1136180,静静的顿河
1248937,原子物理学教程
1368479,面向对象分析与设计UML
1040386,UML统一建模实用教程
1472570,面向对象软件工程
1347812,面向对象软件工程与UML实践教程
1332351,UG NX 9.0动力学与有限元分析从入门到精通.第2版
1350664,UG NX 8.5有限元分析入门与实例精讲.第2版
614121,紧凑式热交换器
1484908,面向对象软件工程实践指南
1472569,面向对象软件工程
1131506,面向对象软件工程:使用UML、模式与Java
1508118,资本主义、社会主义与民主
876938,超越资本主义
1543462,资本主义文明的衰亡.第2版
1258818,资本主义、价值和剥削:一种激进理论
1242561,金融资本
1510463,小说写作:叙事技巧指南:a guide to narrative craft
1269601,FLUENT 14.0超级学习手册
1199535,有限单元法.第2版
801570,有限单元法
1588855,C++从入门到精通
1422486,人间失格
1325347,浮士德
1267165,SQL Server 2012数据库设计与开发实务
866715,面向对象软件工程:使用UML、模式与Java
1066345,归化与异化:中国文学翻译研究的百年流变
886422,看上去很美
1476078,草原动物园
1296027,阵痛
1482365,"卡耐基人际关系与说话技巧:把握大众心理, 探究处世之道"
1035968,社会学与生活
1154716,易经
1562866,先秦散文
457005,热泵
1578802,热泵技术与应用.第3版
901059,热泵干燥装置
1104629,设计模式从入门到精通
889296,Java设计模式
1104628,设计模式从入门到精通
1515305,Java设计模式及应用案例.第2版
1126358,研磨设计模式
1439130,产业经济学.第3版
1039622,国富论
998392,自由选择
1533012,"密码编码学与网络安全:原理与实践:principles and practice, seventh edition.第5版"
1213733,Java设计模式
1411091,Java设计模式
1192317,设计模式:Java版
1562643,微服务架构基础:Spring Boot+Spring Cloud+Docker
1292998,"SOA与REST:用REST构建企业级SOA解决方案:Principles, patterns & constraints for building enterprise..."
1525118,SOA架构:服务和微服务分析及设计
1192318,设计模式:Java版
1411090,Java设计模式
880472,DSP原理及电机控制应用:基于TMS320LF240x系列
1005303,性越多越安全:颠覆传统的反常经济学:the unconventional wisdom of economics
925426,现代村镇规划与建筑设计
1474105,乡村活化的空间手段:2016城乡规划、建筑学与风景园林专业四校联合毕业设计
1531079,乡村社区空间形态低碳适应性营建方法与实践研究
1524200,城市规划中的大数据应用与实践
1409150,城市与区域规划空间分析实验教程.第2版
1456290,当代中国村镇空间变化与管治
1406109,用画表达，萌萌哒
1136123,十日谈
1501216,HTML5 APP开发从入门到精通:基于HTML5+CSS3+jQuery Mobile+Bootstrap
1515304,Java设计模式及应用案例.第2版
1294374,Visual C++数字图像处理技术详解.第2版
1363424,计算机图形学.第3版
1422008,宫崎市定中国史
1559573,MATLAB从入门到实践.第2版
1153158,抗日援朝1592:大明帝国最后的绝唱
1153160,抗日援朝1592:大明帝国最后的绝唱
1068048,期货法律法规过关必做2000题 (含历年真题).第2版
692772,期权、期货和其它衍生产品.第三版
1263534,化学计量学研究方法
1149954,化学计量学方法与分子光谱分析技术
1588023,"耶鲁大学开放课程,基础物理.II,电磁学、光学和量子力学"
610701,现代日语助词与助动词
1145160,新日本语能力考试N3文法.详解+练习
1185457,新日本语能力考试N2备考攻略
895184,学会提问:批判性思维指南:a guide to critical thinking.第7版
1532536,"思维导图,精华卷:革命性思维工具 激发大脑潜能"
1460256,社会心理学
1292300,结构弱抖振滑模控制理论及应用
1149185,基于模糊滑模的电液位置伺服控制系统
1208854,滑模变结构控制理论及应用
1146161,终端滑模控制理论及应用
1218138,电力电子变换器的滑模控制技术与实现
1546042,模糊控制及其MATLAB仿真.第2版
830180,滑模变结构控制MATLAB仿真
1191214,光学基础教程
1198676,Flash CS5入门与提高
1197987,创意:工业设计产品手绘实录
1580688,"BEC写作全攻略,高级,Higher"
1467271,商务英语写作教程
1580687,"BEC写作全攻略,高级,Higher"
1455842,Hadoop+Spark大数据巨量分析与机器学习整合开发实战
981902,弹性力学.第4版
1495236,Spark大数据分析技术与实战
1527779,暗黑无界
993785,德国通史.新1版
1330669,1Q84
1347413,密码编码学与网络安全:原理与实践.第4版
1038166,质性研究:反思与评论
1452684,政治经济学教程.第11版
1306038,失控
1194783,英语专业四级词汇词根词缀记忆法
1544368,在悖论中前行:物理学史话
823444,物理学史.2版
1562325,"伯克利物理学教程:SI版.第2卷,电磁学,= Electricity and magnetism:翻译版"
1347099,概念物理:翻译版
812755,光波导理论.第2版
1275233,光波学原理与技术应用
871394,光波导模式理论
952987,小王子
1182538,西藏生死书
1072494,"拖延心理学:why you do it, what to do about it now"
1196560,夜莺与玫瑰
1358915,岛上书店
1537251,小小小小的火
1508116,资本主义、社会主义与民主
433313,运动学和机构设计
824914,机构数值分析与综合
925318,机构分析与综合的解
1354471,咖啡圣经:从简单的咖啡豆到诱人的咖啡的专业指南
1377741,正义的可能
1576181,浮现语法:基于汉语口语和书面语的研究
989646,古琴
874507,孔子学院:孔子的忠恕之道
874528,庄子学院:庄子的逍遥处世
971361,《鬼谷子》人生智慧
1387447,麦克手绘:视觉传达设计快题表现
1436084,视觉传达设计考研高分攻略
803508,古代埃及和美索不达米亚美术
1587625,中外设计史
1204956,平面构成
1528574,凡·高的花园
869154,中国历史秘闻轶事:透视隐藏在历史背后的真相
828691,希腊艺术与考古学
1520832,暖通空调设计与计算方法.第3版
1297626,进入成人世界的9个密码
1110906,人之初，性本“色”
1594267,极简人类史:从宇宙大爆炸到21世纪.第2版
1577609,亚洲设计学年奖:竞赛获奖作品集 (第十五届·第十六届)
1477341,外国建筑史:19世纪末叶以前:before the end of 19th century.第4版
1501890,建筑学概论:升级版
979475,公共建筑设计原理.第3版
1114143,建筑物理.第3版
1591141,建筑构造.第6版
1591139,建筑构造.第6版
1602481,创作者的一天世界
1256985,打工女孩:从乡村到城市的变动中国:from village to city in a changing China
1252811,太阳能/风力发电与系统并网技术
1048611,德语经典口语900句
939706,现代市场营销学
1192517,德语听力入门
790463,德语实用语法:初级篇·中级篇·疑难篇
948963,"英语心境.[1],诵,Just recite it!"
1337973,平凡的世界:普及本
1537849,长乐路
1466212,现代欧洲史
1460213,现代欧洲史
1488885,易学C++.第2版
